CLK_REF_COUNTER,CPU0_CLOCK_COUNTER,CPU0_CACHE_REFILL,CPU0_CACHE_ACCESS,CPU0_READ_STALL,CPU0_WRITE_STALL,CPU0_INSTR_RENAME,CPU0_BRANCH_MISS,CPU1_CLOCK_COUNTER,CPU1_CACHE_REFILL,CPU1_CACHE_ACCESS,CPU1_READ_STALL,CPU1_WRITE_STALL,CPU1_INSTR_RENAME,CPU1_BRANCH_MISS,
1717478938219313000, 137157659, 0, 126445096, 0, 0, 748608627, 155411, 14083, 0, 0, 0, 0, 0, 0, 
1717478938280981000, 137806893, 0, 127047971, 0, 0, 752164921, 156131, 14147, 0, 0, 0, 0, 0, 0, 
1717478938343840000, 138458234, 0, 127652730, 0, 0, 755732546, 156855, 14211, 0, 0, 0, 0, 0, 0, 
1717478938406969000, 139116343, 0, 128240506, 0, 0, 759262086, 157583, 14275, 0, 0, 0, 0, 0, 0, 
1717478938468376000, 139757910, 0, 128836539, 0, 0, 762777284, 158295, 14339, 0, 0, 0, 0, 0, 0, 
1717478938531464000, 140406818, 0, 129439123, 0, 0, 766331852, 159017, 14403, 0, 0, 0, 0, 0, 0, 
1717478938593675000, 141057976, 0, 130020694, 0, 0, 769824128, 159737, 14467, 0, 0, 0, 0, 0, 0, 
1717478938658356000, 141727983, 0, 130642126, 0, 0, 773491847, 160481, 14531, 0, 0, 0, 0, 0, 0, 
1717478938720788000, 142378981, 0, 131246577, 0, 0, 777057611, 161203, 14595, 0, 0, 0, 0, 0, 0, 
1717478938783006000, 143032547, 0, 131830292, 0, 0, 780562811, 161926, 14659, 0, 0, 0, 0, 0, 0, 
1717478938845990000, 143683015, 0, 132434275, 0, 0, 784125724, 162648, 14723, 0, 0, 0, 0, 0, 0, 
1717478938908478000, 144336134, 0, 133040620, 0, 0, 787702854, 163373, 14787, 0, 0, 0, 0, 0, 0, 
1717478938968988000, 144964655, 0, 133624998, 0, 0, 791148092, 164072, 14851, 0, 0, 0, 0, 0, 0, 
1717478939032267000, 145622625, 0, 134212651, 0, 0, 794676894, 164800, 14915, 0, 0, 0, 0, 0, 0, 
1717478939094863000, 146280112, 0, 134822897, 0, 0, 798277480, 165530, 14979, 0, 0, 0, 0, 0, 0, 
1717478939158082000, 146935812, 0, 135431550, 0, 0, 801868460, 166259, 15043, 0, 0, 0, 0, 0, 0, 
1717478939218891000, 147572133, 0, 135999868, 0, 0, 805281150, 166963, 15107, 0, 0, 0, 0, 0, 0, 
1717478939280872000, 148213865, 0, 136596047, 0, 0, 808797227, 167675, 15171, 0, 0, 0, 0, 0, 0, 
1717478939342742000, 148861421, 0, 137197423, 0, 0, 812344525, 168394, 15235, 0, 0, 0, 0, 0, 0, 
1717478939405720000, 149511775, 0, 137778272, 0, 0, 815832523, 169113, 15299, 0, 0, 0, 0, 0, 0, 
1717478939467109000, 150157610, 0, 138378118, 0, 0, 819370588, 169830, 15363, 0, 0, 0, 0, 0, 0, 
1717478939528807000, 150799582, 0, 138974509, 0, 0, 822887946, 170543, 15427, 0, 0, 0, 0, 0, 0, 
1717478939590085000, 151441905, 0, 139571214, 0, 0, 826407173, 171257, 15491, 0, 0, 0, 0, 0, 0, 
1717478939652596000, 152092359, 0, 140152151, 0, 0, 829895705, 171976, 15555, 0, 0, 0, 0, 0, 0, 
1717478939714155000, 152732696, 0, 140747087, 0, 0, 833404291, 172688, 15619, 0, 0, 0, 0, 0, 0, 
1717478939776937000, 153378453, 0, 141346857, 0, 0, 836941933, 173404, 15683, 0, 0, 0, 0, 0, 0, 
1717478939839540000, 154034290, 0, 141932602, 0, 0, 840459331, 174130, 15747, 0, 0, 0, 0, 0, 0, 
1717478939901445000, 154677828, 0, 142530394, 0, 0, 843985072, 174844, 15811, 0, 0, 0, 0, 0, 0, 
1717478939963615000, 155325363, 0, 143131754, 0, 0, 847532256, 175564, 15875, 0, 0, 0, 0, 0, 0, 
1717478940025073000, 155965752, 0, 143703702, 0, 0, 850966810, 176272, 15939, 0, 0, 0, 0, 0, 0, 
1717478940087212000, 156613339, 0, 144305112, 0, 0, 854514276, 176991, 16003, 0, 0, 0, 0, 0, 0, 
1717478940148950000, 157262436, 0, 144907869, 0, 0, 858069853, 177712, 16067, 0, 0, 0, 0, 0, 0, 
1717478940212007000, 157916057, 0, 145514662, 0, 0, 861649684, 178438, 16131, 0, 0, 0, 0, 0, 0, 
1717478940273699000, 158552890, 0, 146083438, 0, 0, 865065138, 179142, 16195, 0, 0, 0, 0, 0, 0, 
1717478940333182000, 159181633, 0, 146668014, 0, 0, 868511537, 179841, 16259, 0, 0, 0, 0, 0, 0, 
1717478940398251000, 159851984, 0, 147289754, 0, 0, 872181113, 180585, 16323, 0, 0, 0, 0, 0, 0, 
1717478940460277000, 160497956, 0, 147866688, 0, 0, 875645567, 181299, 16387, 0, 0, 0, 0, 0, 0, 
1717478940521875000, 161140805, 0, 148463864, 0, 0, 879167635, 182014, 16451, 0, 0, 0, 0, 0, 0, 
1717478940584444000, 161793824, 0, 149070122, 0, 0, 882744262, 182740, 16515, 0, 0, 0, 0, 0, 0, 
1717478940646737000, 162447995, 0, 149654383, 0, 0, 886252696, 183463, 16579, 0, 0, 0, 0, 0, 0, 
1717478940710599000, 163103239, 0, 150262624, 0, 0, 889841232, 184190, 16643, 0, 0, 0, 0, 0, 0, 
1717478940773839000, 163761995, 0, 150874009, 0, 0, 893448593, 184921, 16707, 0, 0, 0, 0, 0, 0, 
1717478940835793000, 164408963, 0, 151474862, 0, 0, 896992747, 185639, 16771, 0, 0, 0, 0, 0, 0, 
1717478940897362000, 165055647, 0, 152052433, 0, 0, 900461039, 186354, 16835, 0, 0, 0, 0, 0, 0, 
1717478940959428000, 165699468, 0, 152650477, 0, 0, 903988314, 187069, 16899, 0, 0, 0, 0, 0, 0, 
1717478941020145000, 166336323, 0, 153242297, 0, 0, 907478244, 187777, 16963, 0, 0, 0, 0, 0, 0, 
1717478941082717000, 166988718, 0, 153824972, 0, 0, 910977154, 188498, 17027, 0, 0, 0, 0, 0, 0, 
1717478941145886000, 167638080, 0, 154427962, 0, 0, 914534134, 189219, 17091, 0, 0, 0, 0, 0, 0, 
1717478941208793000, 168294570, 0, 155037319, 0, 0, 918129342, 189948, 17155, 0, 0, 0, 0, 0, 0, 
1717478941270759000, 168940787, 0, 155614474, 0, 0, 921595138, 190663, 17219, 0, 0, 0, 0, 0, 0, 
1717478941331881000, 169584132, 0, 156212092, 0, 0, 925119875, 191378, 17283, 0, 0, 0, 0, 0, 0, 
1717478941395468000, 170240602, 0, 156821430, 0, 0, 928714985, 192106, 17347, 0, 0, 0, 0, 0, 0, 
1717478941458940000, 170898380, 0, 157431941, 0, 0, 932317098, 192836, 17411, 0, 0, 0, 0, 0, 0, 
1717478941519760000, 171540256, 0, 158005219, 0, 0, 935759606, 193546, 17475, 0, 0, 0, 0, 0, 0, 
1717478941582136000, 172184015, 0, 158603209, 0, 0, 939286551, 194261, 17539, 0, 0, 0, 0, 0, 0, 
1717478941644778000, 172837109, 0, 159209530, 0, 0, 942863543, 194985, 17603, 0, 0, 0, 0, 0, 0, 
1717478941706523000, 173480183, 0, 159783877, 0, 0, 946312491, 195697, 17667, 0, 0, 0, 0, 0, 0, 
1717478941770188000, 174148199, 0, 160403529, 0, 0, 949969505, 196439, 17731, 0, 0, 0, 0, 0, 0, 
1717478941831821000, 174789522, 0, 160999341, 0, 0, 953483404, 197151, 17795, 0, 0, 0, 0, 0, 0, 
1717478941893295000, 175428750, 0, 161570254, 0, 0, 956911704, 197858, 17859, 0, 0, 0, 0, 0, 0, 
1717478941956836000, 176086076, 0, 162180360, 0, 0, 960511411, 198588, 17923, 0, 0, 0, 0, 0, 0, 
1717478942021229000, 176754338, 0, 162800233, 0, 0, 964169768, 199330, 17987, 0, 0, 0, 0, 0, 0, 
1717478942084300000, 177412635, 0, 163411205, 0, 0, 967774680, 200062, 18051, 0, 0, 0, 0, 0, 0, 
1717478942144875000, 178045353, 0, 163976304, 0, 0, 971168074, 200762, 18115, 0, 0, 0, 0, 0, 0, 
1717478942206618000, 178689780, 0, 164574890, 0, 0, 974698580, 201477, 18179, 0, 0, 0, 0, 0, 0, 
1717478942267357000, 179320300, 0, 165161051, 0, 0, 978154524, 202178, 18243, 0, 0, 0, 0, 0, 0, 
1717478942328935000, 179959292, 0, 165731755, 0, 0, 981581548, 202885, 18307, 0, 0, 0, 0, 0, 0, 
1717478942390864000, 180606205, 0, 166332561, 0, 0, 985125416, 203604, 18371, 0, 0, 0, 0, 0, 0, 
1717478942454679000, 181271446, 0, 166949732, 0, 0, 988767576, 204343, 18435, 0, 0, 0, 0, 0, 0, 
1717478942515723000, 181911219, 0, 167521134, 0, 0, 992198786, 205050, 18499, 0, 0, 0, 0, 0, 0, 
1717478942577383000, 182554835, 0, 168118994, 0, 0, 995724966, 205765, 18563, 0, 0, 0, 0, 0, 0, 
1717478942642861000, 183232341, 0, 168747122, 0, 0, 999432890, 206518, 18627, 0, 0, 0, 0, 0, 0, 
1717478942704105000, 183874168, 0, 169343383, 0, 0, 1002949468, 207229, 18691, 0, 0, 0, 0, 0, 0, 
1717478942766456000, 184517898, 0, 169918316, 0, 0, 1006401920, 207941, 18755, 0, 0, 0, 0, 0, 0, 
1717478942827566000, 185162454, 0, 170517017, 0, 0, 1009933141, 208657, 18819, 0, 0, 0, 0, 0, 0, 
1717478942891230000, 185821452, 0, 171128615, 0, 0, 1013541807, 209389, 18883, 0, 0, 0, 0, 0, 0, 
1717478942953045000, 186464094, 0, 171702574, 0, 0, 1016988429, 210100, 18947, 0, 0, 0, 0, 0, 0, 
1717478943015330000, 187108549, 0, 172301185, 0, 0, 1020519088, 210816, 19011, 0, 0, 0, 0, 0, 0, 
1717478943077918000, 187764860, 0, 172910382, 0, 0, 1024113346, 211543, 19075, 0, 0, 0, 0, 0, 0, 
1717478943139948000, 188409246, 0, 173485902, 0, 0, 1027569318, 212256, 19139, 0, 0, 0, 0, 0, 0, 
1717478943202146000, 189061354, 0, 174091347, 0, 0, 1031141035, 212980, 19203, 0, 0, 0, 0, 0, 0, 
1717478943267319000, 189734323, 0, 174715423, 0, 0, 1034824630, 213728, 19267, 0, 0, 0, 0, 0, 0, 
1717478943328021000, 190368455, 0, 175304813, 0, 0, 1038299959, 214432, 19331, 0, 0, 0, 0, 0, 0, 
1717478943389116000, 191010855, 0, 175878560, 0, 0, 1041745263, 215142, 19395, 0, 0, 0, 0, 0, 0, 
1717478943451884000, 191655683, 0, 176477504, 0, 0, 1045277935, 215860, 19459, 0, 0, 0, 0, 0, 0, 
1717478943513849000, 192305900, 0, 177081260, 0, 0, 1048839538, 216582, 19523, 0, 0, 0, 0, 0, 0, 
1717478943576314000, 192956418, 0, 177662258, 0, 0, 1052328378, 217301, 19587, 0, 0, 0, 0, 0, 0, 
1717478943640043000, 193616284, 0, 178274630, 0, 0, 1055941708, 218033, 19651, 0, 0, 0, 0, 0, 0, 
1717478943702068000, 194269453, 0, 178881021, 0, 0, 1059519104, 218759, 19715, 0, 0, 0, 0, 0, 0, 
1717478943763078000, 194900940, 0, 179445018, 0, 0, 1062905906, 219458, 19779, 0, 0, 0, 0, 0, 0, 
1717478943825887000, 195558197, 0, 180055062, 0, 0, 1066505244, 220188, 19843, 0, 0, 0, 0, 0, 0, 
1717478943888710000, 196206207, 0, 180656846, 0, 0, 1070054954, 220906, 19907, 0, 0, 0, 0, 0, 0, 
1717478943952781000, 196873007, 0, 181275411, 0, 0, 1073705489, 221647, 19971, 0, 0, 0, 0, 0, 0, 
1717478944013588000, 197509286, 0, 181843692, 0, 0, 1077117985, 222351, 20035, 0, 0, 0, 0, 0, 0, 
1717478944075144000, 198152627, 0, 182441308, 0, 0, 1080642667, 223065, 20099, 0, 0, 0, 0, 0, 0, 
1717478944138484000, 198807198, 0, 183048952, 0, 0, 1084227593, 223792, 20163, 0, 0, 0, 0, 0, 0, 
1717478944202089000, 199470745, 0, 183641585, 0, 0, 1087786333, 224526, 20227, 0, 0, 0, 0, 0, 0, 
1717478944263891000, 200122899, 0, 184247070, 0, 0, 1091358289, 225251, 20291, 0, 0, 0, 0, 0, 0, 
1717478944325293000, 200758627, 0, 184837886, 0, 0, 1094842160, 225957, 20355, 0, 0, 0, 0, 0, 0, 
1717478944388867000, 201414758, 0, 185446927, 0, 0, 1098435467, 226686, 20419, 0, 0, 0, 0, 0, 0, 
1717478944451470000, 202067718, 0, 186030103, 0, 0, 1101937411, 227408, 20483, 0, 0, 0, 0, 0, 0, 
1717478944513865000, 202723806, 0, 186639099, 0, 0, 1105530487, 228137, 20547, 0, 0, 0, 0, 0, 0, 
1717478944576188000, 203368055, 0, 187237526, 0, 0, 1109060039, 228852, 20611, 0, 0, 0, 0, 0, 0, 
1717478944637558000, 204012572, 0, 187813164, 0, 0, 1112516713, 229565, 20675, 0, 0, 0, 0, 0, 0, 
1717478944700284000, 204661575, 0, 188415834, 0, 0, 1116071783, 230285, 20739, 0, 0, 0, 0, 0, 0, 
1717478944760972000, 205295451, 0, 189004996, 0, 0, 1119545722, 230989, 20803, 0, 0, 0, 0, 0, 0, 
1717478944824821000, 205955695, 0, 189594678, 0, 0, 1123086734, 231719, 20867, 0, 0, 0, 0, 0, 0, 
1717478944886812000, 206603645, 0, 190196404, 0, 0, 1126636154, 232438, 20931, 0, 0, 0, 0, 0, 0, 
1717478944948332000, 207247802, 0, 190794750, 0, 0, 1130165217, 233153, 20995, 0, 0, 0, 0, 0, 0, 
1717478945010760000, 207892619, 0, 191370655, 0, 0, 1133623493, 233867, 21059, 0, 0, 0, 0, 0, 0, 
1717478945073183000, 208549264, 0, 191980149, 0, 0, 1137219561, 234595, 21123, 0, 0, 0, 0, 0, 0, 
1717478945135749000, 209201333, 0, 192585558, 0, 0, 1140791068, 235319, 21187, 0, 0, 0, 0, 0, 0, 
1717478945199158000, 209854501, 0, 193191953, 0, 0, 1144368459, 236044, 21251, 0, 0, 0, 0, 0, 0, 
1717478945262392000, 210513354, 0, 193780394, 0, 0, 1147902027, 236773, 21315, 0, 0, 0, 0, 0, 0, 
1717478945323129000, 211153681, 0, 194375317, 0, 0, 1151410553, 237485, 21379, 0, 0, 0, 0, 0, 0, 
1717478945386127000, 211804218, 0, 194979356, 0, 0, 1154973863, 238208, 21443, 0, 0, 0, 0, 0, 0, 
1717478945450149000, 212475892, 0, 195579249, 0, 0, 1158576159, 238951, 21507, 0, 0, 0, 0, 0, 0, 
1717478945511695000, 213119119, 0, 196176758, 0, 0, 1162100259, 239665, 21571, 0, 0, 0, 0, 0, 0, 
1717478945575861000, 213778431, 0, 196788641, 0, 0, 1165710612, 240397, 21635, 0, 0, 0, 0, 0, 0, 
1717478945639352000, 214442783, 0, 197405017, 0, 0, 1169347994, 241135, 21699, 0, 0, 0, 0, 0, 0, 
1717478945700076000, 215077787, 0, 197972160, 0, 0, 1172753642, 241837, 21763, 0, 0, 0, 0, 0, 0, 
1717478945762582000, 215731117, 0, 198578694, 0, 0, 1176331925, 242563, 21827, 0, 0, 0, 0, 0, 0, 
1717478945825501000, 216380684, 0, 199181870, 0, 0, 1179889995, 243283, 21891, 0, 0, 0, 0, 0, 0, 
1717478945887316000, 217030727, 0, 199762442, 0, 0, 1183376303, 244002, 21955, 0, 0, 0, 0, 0, 0, 
1717478945951782000, 217694121, 0, 200377964, 0, 0, 1187008564, 244739, 22019, 0, 0, 0, 0, 0, 0, 
1717478946014070000, 218343240, 0, 200980741, 0, 0, 1190564255, 245460, 22083, 0, 0, 0, 0, 0, 0, 
1717478946077376000, 219003195, 0, 201570166, 0, 0, 1194103731, 246190, 22147, 0, 0, 0, 0, 0, 0, 
1717478946140416000, 219659620, 0, 202179466, 0, 0, 1197698595, 246919, 22211, 0, 0, 0, 0, 0, 0, 
1717478946201447000, 220303652, 0, 202777698, 0, 0, 1201226989, 247633, 22275, 0, 0, 0, 0, 0, 0, 
1717478946264364000, 220952633, 0, 203380348, 0, 0, 1204781942, 248354, 22339, 0, 0, 0, 0, 0, 0, 
1717478946325858000, 221594932, 0, 203954006, 0, 0, 1208226712, 249064, 22403, 0, 0, 0, 0, 0, 0, 
1717478946387316000, 222235961, 0, 204549554, 0, 0, 1211739008, 249775, 22467, 0, 0, 0, 0, 0, 0, 
1717478946449603000, 222879120, 0, 205147005, 0, 0, 1215262721, 250489, 22531, 0, 0, 0, 0, 0, 0, 
1717478946512444000, 223534006, 0, 205731901, 0, 0, 1218775021, 251214, 22595, 0, 0, 0, 0, 0, 0, 
1717478946574661000, 224189381, 0, 206340266, 0, 0, 1222364246, 251942, 22659, 0, 0, 0, 0, 0, 0, 
1717478946637960000, 224841595, 0, 206945804, 0, 0, 1225936546, 252666, 22723, 0, 0, 0, 0, 0, 0, 
1717478946700538000, 225494757, 0, 207552192, 0, 0, 1229513906, 253392, 22787, 0, 0, 0, 0, 0, 0, 
1717478946764145000, 226159356, 0, 208145765, 0, 0, 1233078278, 254127, 22851, 0, 0, 0, 0, 0, 0, 
1717478946826058000, 226801098, 0, 208741953, 0, 0, 1236594409, 254840, 22915, 0, 0, 0, 0, 0, 0, 
1717478946887886000, 227443977, 0, 209339155, 0, 0, 1240116631, 255554, 22979, 0, 0, 0, 0, 0, 0, 
1717478946949657000, 228087363, 0, 209913779, 0, 0, 1243567253, 256266, 23043, 0, 0, 0, 0, 0, 0, 
1717478947011337000, 228737635, 0, 210517583, 0, 0, 1247129113, 256988, 23107, 0, 0, 0, 0, 0, 0, 
1717478947072733000, 229376836, 0, 211111498, 0, 0, 1250631603, 257697, 23171, 0, 0, 0, 0, 0, 0, 
1717478947136839000, 230042121, 0, 211705684, 0, 0, 1254199663, 258433, 23235, 0, 0, 0, 0, 0, 0, 
1717478947196533000, 230665453, 0, 212285431, 0, 0, 1257617040, 259125, 23299, 0, 0, 0, 0, 0, 0, 
1717478947259215000, 231315963, 0, 212889445, 0, 0, 1261180178, 259847, 23363, 0, 0, 0, 0, 0, 0, 
1717478947322875000, 231975921, 0, 213501902, 0, 0, 1264794003, 260579, 23427, 0, 0, 0, 0, 0, 0, 
1717478947386427000, 232636974, 0, 214092306, 0, 0, 1268339351, 261311, 23491, 0, 0, 0, 0, 0, 0, 
1717478947448052000, 233279446, 0, 214689145, 0, 0, 1271859395, 262023, 23555, 0, 0, 0, 0, 0, 0, 
1717478947509877000, 233922792, 0, 215286763, 0, 0, 1275384138, 262738, 23619, 0, 0, 0, 0, 0, 0, 
1717478947571274000, 234570727, 0, 215865453, 0, 0, 1278859124, 263454, 23683, 0, 0, 0, 0, 0, 0, 
1717478947633742000, 235220088, 0, 216468444, 0, 0, 1282416102, 264175, 23747, 0, 0, 0, 0, 0, 0, 
1717478947697208000, 235879355, 0, 217080279, 0, 0, 1286026206, 264907, 23811, 0, 0, 0, 0, 0, 0, 
1717478947759478000, 236528577, 0, 217660118, 0, 0, 1289508112, 265625, 23875, 0, 0, 0, 0, 0, 0, 
1717478947822100000, 237177250, 0, 218262498, 0, 0, 1293061427, 266345, 23939, 0, 0, 0, 0, 0, 0, 
1717478947883614000, 237824112, 0, 218863255, 0, 0, 1296604995, 267064, 24003, 0, 0, 0, 0, 0, 0, 
1717478947945429000, 238465123, 0, 219458788, 0, 0, 1300117197, 267775, 24067, 0, 0, 0, 0, 0, 0, 
1717478948008067000, 239113553, 0, 220037919, 0, 0, 1303594845, 268493, 24131, 0, 0, 0, 0, 0, 0, 
1717478948070102000, 239757790, 0, 220636336, 0, 0, 1307124368, 269208, 24195, 0, 0, 0, 0, 0, 0, 
1717478948131936000, 240405254, 0, 221237632, 0, 0, 1310671176, 269927, 24259, 0, 0, 0, 0, 0, 0, 
1717478948194670000, 241056058, 0, 221818880, 0, 0, 1314161568, 270647, 24323, 0, 0, 0, 0, 0, 0, 
1717478948256887000, 241704718, 0, 222421248, 0, 0, 1317714783, 271367, 24387, 0, 0, 0, 0, 0, 0, 
1717478948319363000, 242353624, 0, 223023835, 0, 0, 1321269337, 272088, 24451, 0, 0, 0, 0, 0, 0, 
1717478948381975000, 243012624, 0, 223612402, 0, 0, 1324803685, 272817, 24515, 0, 0, 0, 0, 0, 0, 
1717478948444406000, 243659868, 0, 224213503, 0, 0, 1328349321, 273536, 24579, 0, 0, 0, 0, 0, 0, 
1717478948504967000, 244291733, 0, 224800867, 0, 0, 1331812445, 274237, 24643, 0, 0, 0, 0, 0, 0, 
1717478948567406000, 244941396, 0, 225404131, 0, 0, 1335371062, 274958, 24707, 0, 0, 0, 0, 0, 0, 
1717478948632502000, 245618769, 0, 226009111, 0, 0, 1339003944, 275707, 24771, 0, 0, 0, 0, 0, 0, 
1717478948693136000, 246256387, 0, 226601614, 0, 0, 1342497942, 276416, 24835, 0, 0, 0, 0, 0, 0, 
1717478948758132000, 246926324, 0, 227222983, 0, 0, 1346165289, 277159, 24899, 0, 0, 0, 0, 0, 0, 
1717478948819263000, 247562982, 0, 227791600, 0, 0, 1349579807, 277864, 24963, 0, 0, 0, 0, 0, 0, 
1717478953577042000, 19, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 
1717478953592458000, 83, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 
1717478953609024000, 127, 0, 0, 0, 0, 0, 0, 272, 0, 2, 0, 0, 13, 2, 
1717478953625265000, 171, 0, 0, 0, 0, 0, 0, 316, 0, 2, 0, 0, 13, 2, 
1717478953641685000, 215, 0, 0, 0, 0, 0, 0, 360, 0, 2, 0, 0, 13, 2, 
1717478953656868000, 259, 0, 0, 0, 0, 0, 0, 404, 0, 2, 0, 0, 13, 2, 
1717478953671854000, 303, 0, 0, 0, 0, 0, 0, 448, 0, 2, 0, 0, 13, 2, 
1717478953687847000, 347, 0, 0, 0, 0, 0, 0, 492, 0, 2, 0, 0, 13, 2, 
1717478953703848000, 391, 0, 0, 0, 0, 0, 0, 536, 0, 2, 0, 0, 13, 2, 
1717478953720404000, 435, 0, 0, 0, 0, 0, 0, 580, 0, 2, 0, 0, 13, 2, 
1717478953735416000, 479, 0, 0, 0, 0, 0, 0, 624, 0, 2, 0, 0, 13, 2, 
1717478953751981000, 523, 0, 0, 0, 0, 0, 0, 668, 0, 2, 0, 0, 13, 2, 
1717478953766992000, 567, 0, 0, 0, 0, 0, 0, 712, 0, 2, 0, 0, 13, 2, 
1717478953782991000, 611, 0, 0, 0, 0, 0, 0, 756, 0, 2, 0, 0, 13, 2, 
1717478953798989000, 655, 0, 0, 0, 0, 0, 0, 800, 0, 2, 0, 0, 13, 2, 
1717478953814989000, 699, 0, 0, 0, 0, 0, 0, 844, 0, 2, 0, 0, 13, 2, 
1717478953831570000, 743, 0, 0, 0, 0, 0, 0, 888, 0, 2, 0, 0, 13, 2, 
1717478953846586000, 787, 0, 0, 0, 0, 0, 0, 932, 0, 2, 0, 0, 13, 2, 
1717478953863589000, 831, 0, 0, 0, 0, 0, 0, 976, 0, 2, 0, 0, 13, 2, 
1717478953878586000, 875, 0, 0, 0, 0, 0, 0, 1020, 0, 2, 0, 0, 13, 2, 
1717478953894016000, 919, 0, 0, 0, 0, 0, 0, 1064, 0, 2, 0, 0, 13, 2, 
1717478953910094000, 963, 0, 0, 0, 0, 0, 0, 1108, 0, 2, 0, 0, 13, 2, 
1717478953926646000, 1007, 0, 0, 0, 0, 0, 0, 1152, 0, 2, 0, 0, 13, 2, 
1717478953958732000, 1071, 0, 0, 0, 0, 0, 0, 1216, 0, 2, 0, 0, 13, 2, 
1717478954021340000, 1135, 0, 0, 0, 0, 0, 0, 1280, 0, 2, 0, 0, 13, 2, 
1717478954082180000, 1199, 0, 0, 0, 0, 0, 0, 1344, 0, 2, 0, 0, 13, 2, 
1717478954145032000, 1263, 0, 0, 0, 0, 0, 0, 1408, 0, 2, 0, 0, 13, 2, 
1717478954207489000, 1327, 0, 0, 0, 0, 0, 0, 1472, 0, 2, 0, 0, 13, 2, 
1717478954271218000, 1391, 0, 0, 0, 0, 0, 0, 1536, 0, 2, 0, 0, 13, 2, 
1717478954333664000, 1455, 0, 0, 0, 0, 0, 0, 1600, 0, 2, 0, 0, 13, 2, 
1717478954395081000, 1519, 0, 0, 0, 0, 0, 0, 1664, 0, 2, 0, 0, 13, 2, 
1717478954457572000, 1583, 0, 0, 0, 0, 0, 0, 1728, 0, 2, 0, 0, 13, 2, 
1717478954517788000, 1647, 0, 0, 0, 0, 0, 0, 1792, 0, 2, 0, 0, 13, 2, 
1717478954581105000, 1711, 0, 0, 0, 0, 0, 0, 1856, 0, 2, 0, 0, 13, 2, 
1717478954642305000, 1775, 0, 0, 0, 0, 0, 0, 1920, 0, 2, 0, 0, 13, 2, 
1717478954705408000, 1839, 0, 0, 0, 0, 0, 0, 1984, 0, 2, 0, 0, 13, 2, 
1717478954765751000, 1903, 0, 0, 0, 0, 0, 0, 2048, 0, 2, 0, 0, 13, 2, 
1717478954828062000, 1967, 0, 0, 0, 0, 0, 0, 2112, 0, 2, 0, 0, 13, 2, 
1717478954891264000, 2031, 0, 0, 0, 0, 0, 0, 2176, 0, 2, 0, 0, 13, 2, 
1717478954952972000, 2095, 0, 0, 0, 0, 0, 0, 2240, 0, 2, 0, 0, 13, 2, 
1717478955013794000, 2159, 0, 0, 0, 0, 0, 0, 2304, 0, 2, 0, 0, 13, 2, 
1717478955074804000, 2223, 0, 0, 0, 0, 0, 0, 2368, 0, 2, 0, 0, 13, 2, 
1717478955137188000, 2287, 0, 0, 0, 0, 0, 0, 2432, 0, 2, 0, 0, 13, 2, 
1717478955199694000, 2351, 0, 0, 0, 0, 0, 0, 2496, 0, 2, 0, 0, 13, 2, 
1717478955261571000, 2415, 0, 0, 0, 0, 0, 0, 2560, 0, 2, 0, 0, 13, 2, 
1717478955323048000, 2479, 0, 0, 0, 0, 0, 0, 2624, 0, 2, 0, 0, 13, 2, 
1717478955402316000, 2543, 0, 0, 0, 0, 0, 0, 2688, 0, 2, 0, 0, 13, 2, 
1717478955464180000, 2607, 0, 0, 0, 0, 0, 0, 2752, 0, 2, 0, 0, 13, 2, 
1717478955526152000, 2671, 0, 0, 0, 0, 0, 0, 2816, 0, 2, 0, 0, 13, 2, 
1717478955588815000, 2735, 0, 0, 0, 0, 0, 0, 2880, 0, 2, 0, 0, 13, 2, 
1717478955652475000, 2799, 0, 0, 0, 0, 0, 0, 2944, 0, 2, 0, 0, 13, 2, 
1717478955715376000, 2863, 0, 0, 0, 0, 0, 0, 3008, 0, 2, 0, 0, 13, 2, 
1717478955777319000, 2927, 0, 0, 0, 0, 0, 0, 3072, 0, 2, 0, 0, 13, 2, 
1717478955839217000, 2991, 0, 0, 0, 0, 0, 0, 3136, 0, 2, 0, 0, 13, 2, 
1717478955901469000, 3055, 0, 0, 0, 0, 0, 0, 3200, 0, 2, 0, 0, 13, 2, 
1717478955962906000, 3119, 0, 0, 0, 0, 0, 0, 3264, 0, 2, 0, 0, 13, 2, 
1717478956025588000, 3183, 0, 0, 0, 0, 0, 0, 3328, 0, 2, 0, 0, 13, 2, 
1717478956087331000, 3247, 0, 0, 0, 0, 0, 0, 3392, 0, 2, 0, 0, 13, 2, 
1717478956148730000, 3311, 0, 0, 0, 0, 0, 0, 3456, 0, 2, 0, 0, 13, 2, 
1717478956211711000, 3375, 0, 0, 0, 0, 0, 0, 3520, 0, 2, 0, 0, 13, 2, 
1717478956272963000, 3439, 0, 0, 0, 0, 0, 0, 3584, 0, 2, 0, 0, 13, 2, 
1717478956335437000, 3503, 0, 0, 0, 0, 0, 0, 3648, 0, 2, 0, 0, 13, 2, 
1717478956397095000, 3567, 0, 0, 0, 0, 0, 0, 3712, 0, 2, 0, 0, 13, 2, 
1717478956458138000, 3631, 0, 0, 0, 0, 0, 0, 3776, 0, 2, 0, 0, 13, 2, 
