CLK_REF_COUNTER,CPU0_CLOCK_COUNTER,CPU0_CACHE_REFILL,CPU0_CACHE_ACCESS,CPU0_READ_STALL,CPU0_WRITE_STALL,CPU0_INSTR_RENAME,CPU0_BRANCH_MISS,CPU1_CLOCK_COUNTER,CPU1_CACHE_REFILL,CPU1_CACHE_ACCESS,CPU1_READ_STALL,CPU1_WRITE_STALL,CPU1_INSTR_RENAME,CPU1_BRANCH_MISS,
1717483436390364000, 290195, 0, 259737, 0, 0, 1559834, 322, 19, 0, 0, 0, 0, 0, 0, 
1717483436405373000, 451608, 0, 404081, 0, 0, 2425684, 501, 63, 0, 0, 0, 0, 0, 0, 
1717483436421375000, 618651, 0, 583192, 0, 0, 3417948, 1368, 107, 0, 0, 0, 0, 0, 0, 
1717483436437373000, 785434, 0, 732333, 0, 0, 4312639, 1553, 151, 0, 0, 0, 0, 0, 0, 
1717483436453373000, 951701, 0, 881016, 0, 0, 5204518, 1737, 195, 0, 0, 0, 0, 0, 0, 
1717483436469946000, 1119301, 0, 1030887, 0, 0, 6103594, 1922, 239, 0, 0, 0, 0, 0, 0, 
1717483436485968000, 1289255, 0, 1182867, 0, 0, 7015280, 2110, 283, 0, 0, 0, 0, 0, 0, 
1717483436501956000, 1452877, 0, 1329183, 0, 0, 7892995, 2291, 327, 0, 0, 0, 0, 0, 0, 
1717483436517971000, 1620294, 0, 1508575, 0, 0, 8887019, 3176, 371, 0, 0, 0, 0, 0, 0, 
1717483436533959000, 1791076, 0, 1661290, 0, 0, 9803150, 3365, 415, 0, 0, 0, 0, 0, 0, 
1717483436548843000, 1944809, 0, 1798763, 0, 0, 10627824, 3535, 459, 0, 0, 0, 0, 0, 0, 
1717483436563994000, 2101444, 0, 1938835, 0, 0, 11468053, 3708, 503, 0, 0, 0, 0, 0, 0, 
1717483436579136000, 2261746, 0, 2082182, 0, 0, 12327952, 3886, 547, 0, 0, 0, 0, 0, 0, 
1717483436594592000, 2419297, 0, 2252761, 0, 0, 13269077, 4753, 591, 0, 0, 0, 0, 0, 0, 
1717483436608777000, 2574855, 0, 2391867, 0, 0, 14103535, 4925, 635, 0, 0, 0, 0, 0, 0, 
1717483436625841000, 2745766, 0, 2544701, 0, 0, 15020356, 5114, 679, 0, 0, 0, 0, 0, 0, 
1717483436642239000, 2913434, 0, 2694638, 0, 0, 15919763, 5299, 723, 0, 0, 0, 0, 0, 0, 
1717483436655574000, 3060839, 0, 2826452, 0, 0, 16710484, 5462, 767, 0, 0, 0, 0, 0, 0, 
1717483436672355000, 3229226, 0, 2977029, 0, 0, 17613754, 5649, 811, 0, 0, 0, 0, 0, 0, 
1717483436687354000, 3390190, 0, 3150680, 0, 0, 18573373, 6505, 855, 0, 0, 0, 0, 0, 0, 
1717483436703266000, 3550288, 0, 3293845, 0, 0, 19432186, 6682, 899, 0, 0, 0, 0, 0, 0, 
1717483436767011000, 4214023, 0, 3887379, 0, 0, 22992679, 7416, 963, 0, 0, 0, 0, 0, 0, 
1717483436829954000, 4872344, 0, 4505732, 0, 0, 26620023, 8825, 1027, 0, 0, 0, 0, 0, 0, 
1717483436891416000, 5511753, 0, 5107190, 0, 0, 30145926, 10210, 1091, 0, 0, 0, 0, 0, 0, 
1717483436952392000, 6153655, 0, 5710926, 0, 0, 33685443, 11589, 1155, 0, 0, 0, 0, 0, 0, 
1717483437016341000, 6813189, 0, 6300707, 0, 0, 37223370, 12318, 1219, 0, 0, 0, 0, 0, 0, 
1717483437079965000, 7473326, 0, 6920704, 0, 0, 40860457, 13725, 1283, 0, 0, 0, 0, 0, 0, 
1717483437143718000, 8137379, 0, 7544150, 0, 0, 44518530, 15139, 1347, 0, 0, 0, 0, 0, 0, 
1717483437204510000, 8777463, 0, 8116536, 0, 0, 47952138, 15847, 1411, 0, 0, 0, 0, 0, 0, 
1717483437267695000, 9428789, 0, 8728715, 0, 0, 51542214, 17246, 1475, 0, 0, 0, 0, 0, 0, 
1717483437330768000, 10085850, 0, 9345948, 0, 0, 55162807, 18647, 1539, 0, 0, 0, 0, 0, 0, 
1717483437390892000, 10716830, 0, 9910192, 0, 0, 58547573, 19345, 1603, 0, 0, 0, 0, 0, 0, 
1717483437453015000, 11361343, 0, 10516199, 0, 0, 62100820, 20737, 1667, 0, 0, 0, 0, 0, 0, 
1717483437515282000, 12013143, 0, 11128830, 0, 0, 65693496, 22127, 1731, 0, 0, 0, 0, 0, 0, 
1717483437578452000, 12665951, 0, 11742238, 0, 0, 69291248, 23533, 1795, 0, 0, 0, 0, 0, 0, 
1717483437639549000, 13308638, 0, 12316952, 0, 0, 72738821, 24244, 1859, 0, 0, 0, 0, 0, 0, 
1717483437702103000, 13959672, 0, 12928803, 0, 0, 76327071, 25650, 1923, 0, 0, 0, 0, 0, 0, 
1717483437763357000, 14598868, 0, 13530132, 0, 0, 79852108, 27051, 1987, 0, 0, 0, 0, 0, 0, 
1717483437824759000, 15236839, 0, 14100625, 0, 0, 83274384, 27757, 2051, 0, 0, 0, 0, 0, 0, 
1717483437887388000, 15883552, 0, 14708626, 0, 0, 86839482, 29166, 2115, 0, 0, 0, 0, 0, 0, 
1717483437949636000, 16532226, 0, 15318339, 0, 0, 90415059, 30561, 2179, 0, 0, 0, 0, 0, 0, 
1717483438010724000, 17175826, 0, 15893869, 0, 0, 93867527, 31272, 2243, 0, 0, 0, 0, 0, 0, 
1717483438072780000, 17819203, 0, 16498953, 0, 0, 97415019, 32683, 2307, 0, 0, 0, 0, 0, 0, 
1717483438135797000, 18471869, 0, 17112280, 0, 0, 101012064, 34098, 2371, 0, 0, 0, 0, 0, 0, 
1717483438197725000, 19124303, 0, 17725359, 0, 0, 104607808, 35508, 2435, 0, 0, 0, 0, 0, 0, 
1717483438258823000, 19760519, 0, 18294282, 0, 0, 108020666, 36212, 2499, 0, 0, 0, 0, 0, 0, 
1717483438321805000, 20414472, 0, 18908830, 0, 0, 111624871, 37614, 2563, 0, 0, 0, 0, 0, 0, 
1717483438383455000, 21056765, 0, 19512854, 0, 0, 115166224, 38987, 2627, 0, 0, 0, 0, 0, 0, 
1717483438444888000, 21690921, 0, 20079937, 0, 0, 118568044, 39688, 2691, 0, 0, 0, 0, 0, 0, 
1717483438505933000, 22334484, 0, 20685114, 0, 0, 122131071, 41085, 2755, 0, 0, 0, 0, 0, 0, 
1717483438568722000, 22978693, 0, 21290919, 0, 0, 125668139, 42465, 2819, 0, 0, 0, 0, 0, 0, 
1717483438630784000, 23629508, 0, 21872902, 0, 0, 129159317, 43185, 2883, 0, 0, 0, 0, 0, 0, 
1717483438693850000, 24289752, 0, 22492957, 0, 0, 132796963, 44596, 2947, 0, 0, 0, 0, 0, 0, 
1717483438756311000, 24938666, 0, 23102890, 0, 0, 136373831, 45998, 3011, 0, 0, 0, 0, 0, 0, 
1717483438817716000, 25580480, 0, 23706571, 0, 0, 139912920, 47399, 3075, 0, 0, 0, 0, 0, 0, 
1717483438880813000, 26234064, 0, 24291029, 0, 0, 143418945, 48122, 3139, 0, 0, 0, 0, 0, 0, 
1717483438944670000, 26901757, 0, 24917772, 0, 0, 147096563, 49553, 3203, 0, 0, 0, 0, 0, 0, 
1717483439007628000, 27551718, 0, 25528640, 0, 0, 150679076, 50959, 3267, 0, 0, 0, 0, 0, 0, 
1717483439069549000, 28202127, 0, 26110261, 0, 0, 154168059, 51678, 3331, 0, 0, 0, 0, 0, 0, 
1717483439132540000, 28854909, 0, 26723715, 0, 0, 157765934, 53082, 3395, 0, 0, 0, 0, 0, 0, 
1717483439195929000, 29515460, 0, 27344060, 0, 0, 161405261, 54496, 3459, 0, 0, 0, 0, 0, 0, 
1717483439258074000, 30166154, 0, 27925934, 0, 0, 164895762, 55216, 3523, 0, 0, 0, 0, 0, 0, 
1717483439321299000, 30823084, 0, 28543035, 0, 0, 168515664, 56633, 3587, 0, 0, 0, 0, 0, 0, 
1717483439382479000, 31455233, 0, 29138076, 0, 0, 172002883, 58003, 3651, 0, 0, 0, 0, 0, 0, 
1717483439443756000, 32102357, 0, 29746423, 0, 0, 175570204, 59392, 3715, 0, 0, 0, 0, 0, 0, 
1717483439504869000, 32736895, 0, 30313850, 0, 0, 178974064, 60094, 3779, 0, 0, 0, 0, 0, 0, 
1717483439568820000, 33395590, 0, 30932536, 0, 0, 182603410, 61506, 3843, 0, 0, 0, 0, 0, 0, 
1717483439631645000, 34054061, 0, 31551108, 0, 0, 186231823, 62916, 3907, 0, 0, 0, 0, 0, 0, 
1717483439692785000, 34694511, 0, 32123819, 0, 0, 189667410, 63624, 3971, 0, 0, 0, 0, 0, 0, 
1717483439756133000, 35353922, 0, 32743162, 0, 0, 193300606, 65034, 4035, 0, 0, 0, 0, 0, 0, 
1717483439819192000, 36005285, 0, 33355320, 0, 0, 196890631, 66430, 4099, 0, 0, 0, 0, 0, 0, 
1717483439882559000, 36664248, 0, 33974343, 0, 0, 200521703, 67837, 4163, 0, 0, 0, 0, 0, 0, 
1717483439944011000, 37305234, 0, 34547535, 0, 0, 203960146, 68546, 4227, 0, 0, 0, 0, 0, 0, 
1717483440005553000, 37949920, 0, 35153724, 0, 0, 207514383, 69952, 4291, 0, 0, 0, 0, 0, 0, 
1717483440068315000, 38601760, 0, 35766254, 0, 0, 211106947, 71355, 4355, 0, 0, 0, 0, 0, 0, 
1717483440129694000, 39246698, 0, 36342978, 0, 0, 214566578, 72069, 4419, 0, 0, 0, 0, 0, 0, 
1717483440191878000, 39892084, 0, 36949870, 0, 0, 218124836, 73462, 4483, 0, 0, 0, 0, 0, 0, 
1717483440255775000, 40551804, 0, 37569457, 0, 0, 221759698, 74876, 4547, 0, 0, 0, 0, 0, 0, 
1717483440316971000, 41196343, 0, 38145827, 0, 0, 225217205, 75589, 4611, 0, 0, 0, 0, 0, 0, 
1717483440379738000, 41841615, 0, 38752505, 0, 0, 228774539, 76986, 4675, 0, 0, 0, 0, 0, 0, 
1717483440441913000, 42496391, 0, 39367787, 0, 0, 232383148, 78399, 4739, 0, 0, 0, 0, 0, 0, 
1717483440505011000, 43152586, 0, 39984241, 0, 0, 235999106, 79810, 4803, 0, 0, 0, 0, 0, 0, 
1717483440566766000, 43790580, 0, 40554761, 0, 0, 239421508, 80516, 4867, 0, 0, 0, 0, 0, 0, 
1717483440628903000, 44445665, 0, 41170223, 0, 0, 243031483, 81931, 4931, 0, 0, 0, 0, 0, 0, 
1717483440690729000, 45087481, 0, 41773872, 0, 0, 246570540, 83333, 4995, 0, 0, 0, 0, 0, 0, 
1717483440753043000, 45735088, 0, 42352984, 0, 0, 250044496, 84050, 5059, 0, 0, 0, 0, 0, 0, 
1717483440814461000, 46370458, 0, 42950804, 0, 0, 253548716, 85426, 5123, 0, 0, 0, 0, 0, 0, 
1717483440876455000, 47016708, 0, 44734595, 0, 0, 262307333, 85977, 5187, 0, 0, 0, 0, 0, 0, 
1717483440937785000, 47660463, 0, 49622769, 0, 0, 284653268, 85977, 5251, 0, 0, 0, 0, 0, 0, 
1717483441000734000, 48310160, 0, 54556065, 0, 0, 307205488, 85977, 5315, 0, 0, 0, 0, 0, 0, 
1717483441062477000, 48955862, 0, 59459019, 0, 0, 329618988, 85977, 5379, 0, 0, 0, 0, 0, 0, 
1717483441123752000, 49593330, 0, 64299456, 0, 0, 351746703, 85977, 5443, 0, 0, 0, 0, 0, 0, 
1717483441186716000, 50249600, 0, 69282663, 0, 0, 374527065, 85977, 5507, 0, 0, 0, 0, 0, 0, 
1717483441246716000, 50874950, 0, 74031076, 0, 0, 396234104, 85977, 5571, 0, 0, 0, 0, 0, 0, 
1717483441311283000, 51546761, 0, 79132287, 0, 0, 419553932, 85977, 5635, 0, 0, 0, 0, 0, 0, 
1717483441373938000, 52204709, 0, 84128229, 0, 0, 442392517, 85977, 5699, 0, 0, 0, 0, 0, 0, 
1717483441436998000, 52854813, 0, 89064614, 0, 0, 464958849, 85977, 5763, 0, 0, 0, 0, 0, 0, 
1717483441499214000, 53511418, 0, 94050358, 0, 0, 487750825, 85977, 5827, 0, 0, 0, 0, 0, 0, 
1717483441562260000, 54163719, 0, 99003424, 0, 0, 510393413, 85977, 5891, 0, 0, 0, 0, 0, 0, 
1717483441625421000, 54817524, 0, 103967910, 0, 0, 533088207, 85977, 5955, 0, 0, 0, 0, 0, 0, 
1717483441686506000, 55460911, 0, 108853293, 0, 0, 555421385, 85977, 6019, 0, 0, 0, 0, 0, 0, 
1717483441750540000, 56124600, 0, 113892828, 0, 0, 578459257, 85977, 6083, 0, 0, 0, 0, 0, 0, 
1717483441812917000, 56773742, 0, 118821906, 0, 0, 600992181, 85977, 6147, 0, 0, 0, 0, 0, 0, 
1717483441874740000, 57416277, 10047, 125217095, 10543, 30, 624470917, 88419, 6211, 0, 0, 0, 0, 0, 0, 
1717483441937498000, 58068565, 74806, 135020775, 1485632, 69, 649983310, 98433, 6275, 0, 0, 0, 0, 0, 0, 
1717483441998684000, 58707209, 80859, 138118184, 1604350, 69, 666331221, 118029, 6339, 0, 0, 0, 0, 0, 0, 
1717483442060731000, 59352582, 80859, 138118184, 1604350, 69, 680099171, 118029, 6403, 0, 0, 0, 0, 0, 0, 
1717483442123992000, 60010111, 80859, 138118184, 1604350, 69, 694126463, 118029, 6467, 0, 0, 0, 0, 0, 0, 
1717483442186064000, 60660103, 80859, 138118184, 1604350, 69, 707992943, 118029, 6531, 0, 0, 0, 0, 0, 0, 
1717483442247796000, 61299800, 80859, 138118184, 1604350, 69, 721639819, 118029, 6595, 0, 0, 0, 0, 0, 0, 
1717483442310724000, 61954744, 80859, 138118184, 1604350, 69, 735611951, 118029, 6659, 0, 0, 0, 0, 0, 0, 
1717483442373155000, 62605605, 80859, 138118184, 1604350, 69, 749496993, 118029, 6723, 0, 0, 0, 0, 0, 0, 
1717483442435112000, 63256045, 80859, 138118184, 1604350, 69, 763373053, 118029, 6787, 0, 0, 0, 0, 0, 0, 
1717483442495402000, 63886883, 80859, 138118184, 1604350, 69, 776830931, 118029, 6851, 0, 0, 0, 0, 0, 0, 
1717483442558283000, 64534061, 80859, 138118184, 1604350, 69, 790708557, 118029, 6915, 0, 0, 0, 0, 0, 0, 
1717483442620503000, 65190797, 80859, 138118184, 1604350, 69, 804647767, 118029, 6979, 0, 0, 0, 0, 0, 0, 
1717483442682543000, 65828465, 80859, 138118184, 1604350, 69, 818251351, 118029, 7043, 0, 0, 0, 0, 0, 0, 
1717483442745578000, 66486033, 80859, 138118184, 1604350, 69, 832279463, 118029, 7107, 0, 0, 0, 0, 0, 0, 
1717483442808500000, 67143023, 80859, 138118184, 1604350, 69, 846295257, 118029, 7171, 0, 0, 0, 0, 0, 0, 
1717483442870806000, 67795206, 80859, 138118184, 1604350, 69, 860208477, 118029, 7235, 0, 0, 0, 0, 0, 0, 
1717483442933416000, 68441003, 80859, 138118184, 1604350, 69, 873985485, 118029, 7299, 0, 0, 0, 0, 0, 0, 
1717483442995050000, 69082135, 80859, 138118184, 1604350, 69, 887662969, 118029, 7363, 0, 0, 0, 0, 0, 0, 
1717483443056504000, 69730698, 80859, 138118184, 1604350, 69, 901498985, 118029, 7427, 0, 0, 0, 0, 0, 0, 
1717483443118700000, 70376153, 80859, 138118184, 1604350, 69, 915268687, 118029, 7491, 0, 0, 0, 0, 0, 0, 
1717483443180874000, 71017674, 80859, 138118184, 1604350, 69, 928954475, 118029, 7555, 0, 0, 0, 0, 0, 0, 
1717483443241959000, 71662845, 80859, 138118184, 1604350, 69, 942718109, 118029, 7619, 0, 0, 0, 0, 0, 0, 
1717483443305652000, 72324910, 80859, 138118184, 1604350, 69, 956842177, 118029, 7683, 0, 0, 0, 0, 0, 0, 
1717483443368403000, 72976585, 80859, 138118184, 1604350, 69, 970744569, 118029, 7747, 0, 0, 0, 0, 0, 0, 
1717483443431970000, 73634000, 80859, 138118184, 1604350, 69, 984769417, 118029, 7811, 0, 0, 0, 0, 0, 0, 
1717483443495538000, 74302409, 80859, 138118184, 1604350, 69, 999028805, 118029, 7875, 0, 0, 0, 0, 0, 0, 
1717483443557143000, 74939570, 80859, 138118184, 1604350, 69, 1012621581, 118029, 7939, 0, 0, 0, 0, 0, 0, 
1717483443620692000, 75606464, 80859, 138118184, 1604350, 69, 1026848663, 118029, 8003, 0, 0, 0, 0, 0, 0, 
1717483443682666000, 76244010, 80859, 138118184, 1604350, 69, 1040449631, 118029, 8067, 0, 0, 0, 0, 0, 0, 
1717483443744245000, 76893308, 80859, 138118184, 1604350, 69, 1054301335, 118029, 8131, 0, 0, 0, 0, 0, 0, 
1717483443806242000, 77541295, 80859, 138118184, 1604350, 69, 1068125057, 118029, 8195, 0, 0, 0, 0, 0, 0, 
1717483443869314000, 78188758, 80859, 138118184, 1604350, 69, 1081937591, 118029, 8259, 0, 0, 0, 0, 0, 0, 
1717483443930502000, 78829322, 80859, 138118184, 1604350, 69, 1095602965, 118029, 8323, 0, 0, 0, 0, 0, 0, 
1717483443993475000, 79490970, 80859, 138118184, 1604350, 69, 1109718123, 118029, 8387, 0, 0, 0, 0, 0, 0, 
1717483444056822000, 80141256, 80859, 138118184, 1604350, 69, 1123590885, 118029, 8451, 0, 0, 0, 0, 0, 0, 
1717483444118697000, 80794677, 80859, 138118184, 1604350, 69, 1137530535, 118029, 8515, 0, 0, 0, 0, 0, 0, 
1717483444179528000, 81420221, 80859, 138118184, 1604350, 69, 1150875479, 118029, 8579, 0, 0, 0, 0, 0, 0, 
1717483444241750000, 82069476, 80859, 138118184, 1604350, 69, 1164726253, 118029, 8643, 0, 0, 0, 0, 0, 0, 
1717483444304224000, 82721981, 80859, 138118184, 1604350, 69, 1178646351, 118029, 8707, 0, 0, 0, 0, 0, 0, 
1717483444366250000, 83371256, 80859, 138118184, 1604350, 69, 1192497561, 118029, 8771, 0, 0, 0, 0, 0, 0, 
1717483444428854000, 84017189, 80859, 138118184, 1604350, 69, 1206277465, 118029, 8835, 0, 0, 0, 0, 0, 0, 
1717483444492217000, 84682672, 80859, 138118184, 1604350, 69, 1220474415, 118029, 8899, 0, 0, 0, 0, 0, 0, 
1717483444554902000, 85335395, 80859, 138118184, 1604350, 69, 1234399181, 118029, 8963, 0, 0, 0, 0, 0, 0, 
1717483444617020000, 85977201, 80859, 138118184, 1604350, 69, 1248091047, 118029, 9027, 0, 0, 0, 0, 0, 0, 
1717483444678959000, 86626943, 80859, 138118184, 1604350, 69, 1261952201, 118029, 9091, 0, 0, 0, 0, 0, 0, 
1717483444741047000, 87267796, 80859, 138118184, 1604350, 69, 1275623743, 118029, 9155, 0, 0, 0, 0, 0, 0, 
1717483444803420000, 87918536, 80859, 138118184, 1604350, 69, 1289506199, 118029, 9219, 0, 0, 0, 0, 0, 0, 
1717483444865578000, 88569780, 80859, 138118184, 1604350, 69, 1303399405, 118029, 9283, 0, 0, 0, 0, 0, 0, 
1717483444929448000, 89231445, 80859, 138118184, 1604350, 69, 1317514923, 118029, 9347, 0, 0, 0, 0, 0, 0, 
1717483444990918000, 89874684, 80859, 138118184, 1604350, 69, 1331237355, 118029, 9411, 0, 0, 0, 0, 0, 0, 
1717483445053120000, 90519265, 80859, 138118184, 1604350, 69, 1344988409, 118029, 9475, 0, 0, 0, 0, 0, 0, 
1717483445114025000, 91158535, 80859, 138118184, 1604350, 69, 1358626173, 118029, 9539, 0, 0, 0, 0, 0, 0, 
1717483445175668000, 91798690, 80859, 138118184, 1604350, 69, 1372282815, 118029, 9603, 0, 0, 0, 0, 0, 0, 
1717483445237216000, 92442306, 80859, 138118184, 1604350, 69, 1386013283, 118029, 9667, 0, 0, 0, 0, 0, 0, 
1717483445299682000, 93095039, 80859, 138118184, 1604350, 69, 1399938265, 118029, 9731, 0, 0, 0, 0, 0, 0, 
1717483445363672000, 93756651, 80859, 138118184, 1604350, 69, 1414052639, 118029, 9795, 0, 0, 0, 0, 0, 0, 
1717483445426079000, 94409253, 80859, 138118184, 1604350, 69, 1427974823, 118029, 9859, 0, 0, 0, 0, 0, 0, 
1717483445489590000, 95064502, 80859, 138118184, 1604350, 69, 1441953459, 118029, 9923, 0, 0, 0, 0, 0, 0, 
1717483445551099000, 95706146, 80859, 138118184, 1604350, 69, 1455641879, 118029, 9987, 0, 0, 0, 0, 0, 0, 
1717483445613379000, 96357185, 80859, 138118184, 1604350, 69, 1469530705, 118029, 10051, 0, 0, 0, 0, 0, 0, 
1717483445675385000, 97002254, 80859, 138118184, 1604350, 69, 1483292171, 118029, 10115, 0, 0, 0, 0, 0, 0, 
1717483445736458000, 97643419, 80859, 138118184, 1604350, 69, 1496970351, 118029, 10179, 0, 0, 0, 0, 0, 0, 
1717483445798430000, 98287880, 80859, 138118184, 1604350, 69, 1510718867, 118029, 10243, 0, 0, 0, 0, 0, 0, 
1717483445860242000, 98934180, 80859, 138118184, 1604350, 69, 1524506595, 118029, 10307, 0, 0, 0, 0, 0, 0, 
1717483445923915000, 99592975, 80859, 138118184, 1604350, 69, 1538560893, 118029, 10371, 0, 0, 0, 0, 0, 0, 
1717483445985379000, 100229630, 80859, 138118184, 1604350, 69, 1552142855, 118029, 10435, 0, 0, 0, 0, 0, 0, 
1717483446046919000, 100878883, 80859, 138118184, 1604350, 69, 1565993599, 118029, 10499, 0, 0, 0, 0, 0, 0, 
1717483446109547000, 101527919, 80859, 138118184, 1604350, 69, 1579839689, 118029, 10563, 0, 0, 0, 0, 0, 0, 
1717483446170998000, 102166936, 80859, 138118184, 1604350, 69, 1593472053, 118029, 10627, 0, 0, 0, 0, 0, 0, 
1717483446231767000, 102801320, 80859, 138118184, 1604350, 69, 1607005589, 118029, 10691, 0, 0, 0, 0, 0, 0, 
1717483446293442000, 103446428, 80859, 138118184, 1604350, 69, 1620767877, 118029, 10755, 0, 0, 0, 0, 0, 0, 
1717483446356829000, 104100979, 80859, 138118184, 1604350, 69, 1634731643, 118029, 10819, 0, 0, 0, 0, 0, 0, 
1717483446418473000, 104745594, 80859, 138118184, 1604350, 69, 1648483425, 118029, 10883, 0, 0, 0, 0, 0, 0, 
1717483446481156000, 105394493, 80859, 138118184, 1604350, 69, 1662326607, 118029, 10947, 0, 0, 0, 0, 0, 0, 
1717483446543676000, 106049709, 80859, 138118184, 1604350, 69, 1676304553, 118029, 11011, 0, 0, 0, 0, 0, 0, 
1717483446606683000, 106703899, 80859, 138118184, 1604350, 69, 1690260607, 118029, 11075, 0, 0, 0, 0, 0, 0, 
1717483446670528000, 107367854, 80859, 138118184, 1604350, 69, 1704424967, 118029, 11139, 0, 0, 0, 0, 0, 0, 
1717483446732502000, 108014117, 80859, 138118184, 1604350, 69, 1718211919, 118029, 11203, 0, 0, 0, 0, 0, 0, 
1717483446794494000, 108662522, 80859, 138118184, 1604350, 69, 1732044553, 118029, 11267, 0, 0, 0, 0, 0, 0, 
1717483446858496000, 109330317, 80859, 138118184, 1604350, 69, 1746290843, 118029, 11331, 0, 0, 0, 0, 0, 0, 
1717483446921687000, 109980691, 80859, 138118184, 1604350, 69, 1760165507, 118029, 11395, 0, 0, 0, 0, 0, 0, 
1717483446984464000, 110640503, 80859, 138118184, 1604350, 69, 1774241485, 118029, 11459, 0, 0, 0, 0, 0, 0, 
1717483447046943000, 111288463, 80859, 138118184, 1604350, 69, 1788064639, 118029, 11523, 0, 0, 0, 0, 0, 0, 
1717483447108692000, 111934586, 80859, 138118184, 1604350, 69, 1801848603, 118029, 11587, 0, 0, 0, 0, 0, 0, 
1717483447170939000, 112577951, 80859, 138118184, 1604350, 69, 1815573701, 118029, 11651, 0, 0, 0, 0, 0, 0, 
1717483447231242000, 113213626, 80859, 138118184, 1604350, 69, 1829134779, 118029, 11715, 0, 0, 0, 0, 0, 0, 
1717483447293637000, 113865041, 80859, 138118184, 1604350, 69, 1843031635, 118029, 11779, 0, 0, 0, 0, 0, 0, 
1717483447356819000, 114514857, 80859, 138118184, 1604350, 69, 1856894375, 118029, 11843, 0, 0, 0, 0, 0, 0, 
1717483447418373000, 115162360, 80859, 138118184, 1604350, 69, 1870707771, 118029, 11907, 0, 0, 0, 0, 0, 0, 
1717483447481409000, 115810978, 80859, 138118184, 1604350, 69, 1884544955, 118029, 11971, 0, 0, 0, 0, 0, 0, 
1717483447544909000, 116476936, 80859, 138118184, 1604350, 69, 1898752055, 118029, 12035, 0, 0, 0, 0, 0, 0, 
1717483447608155000, 117131667, 80859, 138118184, 1604350, 69, 1912719663, 118029, 12099, 0, 0, 0, 0, 0, 0, 
1717483447670583000, 117782248, 80859, 138118184, 1604350, 69, 1926598711, 118029, 12163, 0, 0, 0, 0, 0, 0, 
1717483447733838000, 118440322, 80859, 138118184, 1604350, 69, 1940637625, 118029, 12227, 0, 0, 0, 0, 0, 0, 
1717483447795090000, 119078237, 80859, 138118184, 1604350, 69, 1954246477, 118029, 12291, 0, 0, 0, 0, 0, 0, 
1717483447857849000, 119733381, 80859, 138118184, 1604350, 69, 1968222887, 118029, 12355, 0, 0, 0, 0, 0, 0, 
1717483447919714000, 120376283, 80859, 138118184, 1604350, 69, 1981938119, 118029, 12419, 0, 0, 0, 0, 0, 0, 
1717483447980988000, 121022898, 80859, 138118184, 1604350, 69, 1995732585, 118029, 12483, 0, 0, 0, 0, 0, 0, 
1717483448043713000, 121668503, 80859, 138118184, 1604350, 69, 2009505481, 118029, 12547, 0, 0, 0, 0, 0, 0, 
1717483448105298000, 122310056, 80859, 138118184, 1604350, 69, 2023191947, 118029, 12611, 0, 0, 0, 0, 0, 0, 
1717483448167429000, 122956634, 80859, 138118184, 1604350, 69, 2036985609, 118029, 12675, 0, 0, 0, 0, 0, 0, 
1717483448230327000, 123611276, 80859, 138118184, 1604350, 69, 2050951301, 118029, 12739, 0, 0, 0, 0, 0, 0, 
1717483448292634000, 124269195, 80859, 138118184, 1604350, 69, 2064986919, 118029, 12803, 0, 0, 0, 0, 0, 0, 
1717483448355750000, 124917458, 80859, 138118184, 1604350, 69, 2078816523, 118029, 12867, 0, 0, 0, 0, 0, 0, 
1717483448416828000, 125557446, 80859, 138118184, 1604350, 69, 2092469607, 118029, 12931, 0, 0, 0, 0, 0, 0, 
1717483448478822000, 126207111, 80859, 138118184, 1604350, 69, 2106329129, 118029, 12995, 0, 0, 0, 0, 0, 0, 
1717483448542404000, 126869022, 80859, 138118184, 1604350, 69, 2120449885, 118029, 13059, 0, 0, 0, 0, 0, 0, 
1717483448604709000, 127510541, 80859, 138118184, 1604350, 69, 2134135621, 118029, 13123, 0, 0, 0, 0, 0, 0, 
1717483448666847000, 128158048, 80859, 138118184, 1604350, 69, 2147949107, 118029, 13187, 0, 0, 0, 0, 0, 0, 
1717483448728354000, 128803960, 80859, 138118184, 1604350, 69, 2161728559, 118029, 13251, 0, 0, 0, 0, 0, 0, 
1717483448792052000, 129462938, 80859, 138118184, 1604350, 69, 2175786775, 118029, 13315, 0, 0, 0, 0, 0, 0, 
1717483448853143000, 130103907, 80859, 138118184, 1604350, 69, 2189460773, 118029, 13379, 0, 0, 0, 0, 0, 0, 
1717483448915967000, 130762902, 80859, 138118184, 1604350, 69, 2203519337, 118029, 13443, 0, 0, 0, 0, 0, 0, 
1717483448978673000, 131412850, 80859, 138118184, 1604350, 69, 2217384895, 118029, 13507, 0, 0, 0, 0, 0, 0, 
1717483449041317000, 132066104, 80859, 138118184, 1604350, 69, 2231320979, 118029, 13571, 0, 0, 0, 0, 0, 0, 
1717483449102629000, 132705949, 80859, 138118184, 1604350, 69, 2244971001, 118029, 13635, 0, 0, 0, 0, 0, 0, 
1717483449165890000, 133355902, 80859, 138118184, 1604350, 69, 2258836673, 118029, 13699, 0, 0, 0, 0, 0, 0, 
1717483449227407000, 133998552, 80859, 138118184, 1604350, 69, 2272546529, 118029, 13763, 0, 0, 0, 0, 0, 0, 
